Objects
100
,,Global Angle (Quaternion) backpack:backpack2,,,,,,,Global Angle (Quaternion) head:headPattern,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm
201,0,-0.464366,-0.262359,0.770417,-0.34927,165.552,-2867.67,157.958,,,,,,,
202,0,-0.453298,-0.260771,0.763944,-0.378034,168.575,-2868.59,158.072,-0.585893,-0.0456029,-0.524808,-0.615813,137.129,-2933.26,156.025
203,0,-0.45013,-0.263164,0.769965,-0.367805,171.492,-2868.75,158.06,,,,,,,
204,0,-0.450919,-0.266259,0.774808,-0.354191,173.484,-2868.82,157.906,,,,,,,
205,0,-0.452856,-0.268737,0.770551,-0.3591,174.844,-2868.87,157.294,0.0356915,0.787431,-0.584749,-0.191694,143.786,-2932.35,155.758
206,0,-0.449798,-0.280321,0.762904,-0.370242,176.154,-2869.04,156.602,0.123199,0.814736,-0.564329,-0.0505952,143.991,-2932.42,150.668
207,0,-0.444353,-0.282667,0.759165,-0.382516,177,-2868.65,156.275,0.182609,0.814202,-0.5458,0.0763631,143.902,-2933.5,146.732
208,0,-0.443871,-0.285545,0.751752,-0.395362,177.565,-2868.51,156.23,,,,,,,
209,0,-0.443549,-0.287482,0.744032,-0.4087,178.28,-2868.65,156.533,,,,,,,
210,0,-0.441954,-0.293055,0.740035,-0.413695,179.022,-2868.86,157.073,,,,,,,
211,0,-0.443051,-0.291003,0.735296,-0.422331,179.489,-2868.88,157.582,-0.704311,0.337668,-0.290579,0.552712,170.309,-2933.63,158.368
212,0,-0.444133,-0.291046,0.727226,-0.43495,180.375,-2869.42,158.553,-0.722507,0.328862,-0.294742,0.53194,171.404,-2935.06,159.308
213,0,-0.438719,-0.290238,0.73362,-0.43022,181.178,-2869.31,159.752,-0.729445,0.323211,-0.293818,0.526418,172.117,-2935.09,159.417
214,0,-0.432377,-0.319573,0.733134,-0.416458,182.356,-2870.44,161.611,0.47391,0.648808,-0.310869,0.507758,148.807,-2955.8,148.625
215,0,-0.431775,-0.317884,0.730619,-0.422749,183.435,-2870.76,162.989,0.473039,0.649535,-0.311685,0.50714,150.061,-2956.19,150.468
216,0,-0.428905,-0.322648,0.732276,-0.419178,184.643,-2870.98,164.612,0.461516,0.671698,-0.317379,0.484866,151.764,-2956.43,152.064
217,0,-0.429754,-0.319109,0.724904,-0.433583,186.016,-2871.4,166.135,0.379704,0.777749,-0.337299,0.370351,155.1,-2956.86,154.119
218,0,-0.416188,-0.311719,0.736878,-0.432007,187.273,-2870.69,167.575,0.370307,0.78404,-0.326449,0.376277,160.756,-2957.58,156.855
219,0,-0.404877,-0.312712,0.740827,-0.435272,188.3,-2870.15,168.789,,,,,,,
220,0,-0.391658,-0.328446,0.737863,-0.440779,189.365,-2870.37,170.06,,,,,,,
221,0,-0.381981,-0.330546,0.737134,-0.448847,189.851,-2869.8,170.954,,,,,,,
222,0,-0.374404,-0.33498,0.732879,-0.458801,190.612,-2869.78,171.993,,,,,,,
223,0,-0.367264,-0.342278,0.732646,-0.459557,191.065,-2869.89,172.552,,,,,,,
224,0,-0.362738,-0.346174,0.728467,-0.466819,191.21,-2869.61,173.23,,,,,,,
225,0,-0.358384,-0.346549,0.727865,-0.470827,191.129,-2869.2,173.926,,,,,,,
226,0,-0.356225,-0.344756,0.724178,-0.479388,190.879,-2868.7,174.223,0.479216,-0.353915,-0.358707,0.718628,196.397,-2940.59,194.376
227,0,-0.354266,-0.344254,0.721229,-0.485607,190.228,-2868.26,174.587,0.486993,-0.343351,-0.343722,0.725812,197.341,-2941.25,196.49
228,0,-0.351156,-0.344545,0.718317,-0.491933,189.554,-2867.87,174.85,0.503126,-0.339893,-0.340315,0.717999,197.305,-2942.16,196.976
229,0,-0.351131,-0.342525,0.715338,-0.497669,188.431,-2867.39,174.901,0.507475,-0.339796,-0.341841,0.714249,197.06,-2942.16,196.876
230,0,-0.352144,-0.339729,0.710759,-0.505371,186.978,-2866.84,174.812,0.514109,-0.346444,-0.346724,0.703882,196.347,-2940.85,195.12
231,0,-0.35099,-0.334623,0.70424,-0.518537,185.465,-2866.38,174.664,0.523408,-0.346377,-0.357593,0.691516,195.063,-2940.67,193.682
232,0,-0.354326,-0.337946,0.703632,-0.514925,183.698,-2865.7,174.336,0.033591,-0.870221,0.472226,-0.136343,194.58,-2957.69,188.488
233,0,-0.352354,-0.335088,0.705422,-0.515697,182.257,-2865.03,174.692,0.0181858,-0.870677,0.463778,-0.162791,193.475,-2956.6,188.212
234,0,-0.356657,-0.334688,0.700683,-0.519445,180.622,-2864.67,174.5,-0.0084424,-0.859678,0.463569,-0.214446,193.055,-2955.64,188.016
235,0,-0.3594,-0.329154,0.696263,-0.526979,178.953,-2864.18,174.38,-0.0655492,-0.843286,0.449759,-0.28686,192.605,-2955.41,188.757
236,0,-0.360264,-0.331599,0.696336,-0.524756,177.414,-2863.65,174.444,-0.0547344,-0.846155,0.457898,-0.267123,191.905,-2955.56,188.658
237,0,-0.363941,-0.326761,0.68808,-0.536022,175.588,-2863.28,174.467,-0.0360265,-0.853038,0.464402,-0.235284,191.167,-2955.34,188.441
238,0,-0.364486,-0.323705,0.683449,-0.543381,174.338,-2862.89,174.503,0.0298554,-0.8662,0.476587,-0.147212,190.778,-2954.69,187.948
239,0,-0.368982,-0.322766,0.67909,-0.546362,172.666,-2862.39,174.301,0.0383152,-0.864814,0.483187,-0.13099,190.169,-2954.41,187.984
240,0,-0.370357,-0.321481,0.678913,-0.546409,171.211,-2861.61,174.187,0.0479912,-0.863131,0.4895,-0.114419,189.624,-2954.2,187.956
241,0,-0.369419,-0.322256,0.676706,-0.549317,170.024,-2860.93,174.078,0.0610875,-0.858482,0.501304,-0.0892792,189.03,-2954.19,188.527
242,0,-0.37107,-0.319139,0.673036,-0.554508,168.841,-2860.3,173.615,0.0495079,-0.860802,0.497149,-0.0970119,188.133,-2954.35,188.49
243,0,-0.369016,-0.320052,0.676089,-0.551631,167.702,-2859.49,173.591,0.0412086,-0.861125,0.493132,-0.116562,187.805,-2954.25,188.381
244,0,-0.367242,-0.318763,0.67455,-0.555432,166.669,-2858.72,173.563,0.00236098,-0.859297,0.476749,-0.185238,187.487,-2954.01,188.297
245,0,-0.368417,-0.318705,0.672619,-0.557028,165.503,-2858.11,173.422,0.0059592,-0.857025,0.481646,-0.183,187.14,-2954.07,188.509
246,0,-0.367463,-0.31917,0.672408,-0.557646,164.34,-2857.45,173.546,0.00156173,-0.856602,0.480047,-0.18917,186.796,-2953.96,188.635
247,0,-0.366704,-0.317499,0.670029,-0.561946,163.212,-2856.82,173.847,-0.00689402,-0.853195,0.484529,-0.192985,186.427,-2953.81,188.974
248,0,-0.368988,-0.314201,0.667756,-0.565001,161.913,-2856.11,174.011,0.00628362,-0.85894,0.480971,-0.17564,186.032,-2953.55,189.407
249,0,-0.369089,-0.31331,0.668791,-0.564206,160.62,-2855.31,174.166,0.0141828,-0.859262,0.48337,-0.166799,185.527,-2953.29,189.871
250,0,-0.367018,-0.313393,0.665734,-0.569105,159.738,-2854.67,174.452,0.0111363,-0.852159,0.495813,-0.166943,184.872,-2953.03,190.884
251,0,-0.368413,-0.307854,0.662249,-0.57526,158.575,-2853.86,174.338,0.0162203,-0.854933,0.487888,-0.175476,184.173,-2952.34,192.085
252,0,-0.364764,-0.305197,0.663375,-0.577698,157.748,-2853.04,174.452,0.0179767,-0.850627,0.490525,-0.188403,183.3,-2950.91,194.735
253,0,-0.360413,-0.304014,0.6633,-0.58113,157.265,-2852.41,174.448,0.0329175,-0.847825,0.488366,-0.20398,182.675,-2948.67,197.088
254,0,-0.358474,-0.30057,0.664628,-0.582601,156.22,-2851.63,174.536,0.0550926,-0.842988,0.492668,-0.208843,181.791,-2946.77,199.673
255,0,-0.354114,-0.295088,0.661451,-0.591615,155.254,-2850.81,174.493,0.0664248,-0.833056,0.490589,-0.246834,182.043,-2944.95,203.003
256,0,-0.351899,-0.292655,0.664878,-0.590302,154.679,-2849.83,174.478,0.130221,-0.817422,0.448597,-0.337082,185.856,-2942.14,205.271
257,0,-0.354628,-0.285412,0.658234,-0.599589,153.654,-2849.28,173.768,0.133564,-0.787183,0.451317,-0.398519,187.446,-2940.1,209.899
258,0,-0.348141,-0.28362,0.663352,-0.598599,152.805,-2848.21,173.874,0.146066,-0.78089,0.452235,-0.405413,187.666,-2937.63,213.396
259,0,-0.336614,-0.286698,0.666633,-0.60008,152.749,-2847.35,174.381,0.179383,-0.782436,0.483779,-0.348675,187.155,-2935.8,215.922
260,0,-0.338807,-0.283009,0.660848,-0.606956,151.955,-2847.03,173.789,0.166167,-0.787696,0.491085,-0.332806,186.924,-2933.9,218.143
261,0,-0.333703,-0.277001,0.658996,-0.614522,151.152,-2846.39,173.869,0.17158,-0.780747,0.508642,-0.319809,187.615,-2932.53,220.952
262,0,-0.330346,-0.272212,0.655488,-0.622179,150.342,-2845.63,173.978,0.180606,-0.775408,0.517734,-0.313169,188.246,-2931.99,223.026
263,0,-0.329878,-0.268819,0.651632,-0.627927,149.293,-2845.22,173.764,0.184902,-0.77593,0.52167,-0.302661,188.968,-2931.94,225.285
264,0,-0.327467,-0.265918,0.64355,-0.638668,148.371,-2844.67,174.01,0.183684,-0.774083,0.521745,-0.307957,189.744,-2932.06,226.579
265,0,-0.325858,-0.264023,0.636837,-0.646953,147.482,-2844.25,174.177,0.175796,-0.778003,0.512379,-0.318236,191.015,-2932.78,227.593
266,0,-0.322677,-0.263821,0.63219,-0.653157,146.676,-2843.78,174.426,0.180182,-0.77297,0.519685,-0.316197,192.084,-2933.62,228.773
267,0,-0.323803,-0.266323,0.621866,-0.661443,146.047,-2843.79,174.28,0.18183,-0.77534,0.513944,-0.318822,192.955,-2934.01,228.852
268,0,-0.31555,-0.272855,0.623932,-0.660823,145.886,-2843.3,175.106,0.188586,-0.771805,0.519727,-0.314065,193.634,-2934.23,229.404
269,0,-0.313769,-0.275577,0.619947,-0.664283,145.768,-2843.3,175.25,0.185609,-0.770087,0.524648,-0.311865,193.587,-2934.11,229.867
270,0,-0.31067,-0.280934,0.616401,-0.666791,146.096,-2843.38,175.356,0.183474,-0.770792,0.523287,-0.313668,193.794,-2933.99,230.083
271,0,-0.307846,-0.282557,0.616098,-0.667694,146.29,-2843.24,175.621,0.182839,-0.772351,0.522027,-0.312301,193.898,-2933.72,230.274
272,0,-0.305942,-0.285729,0.614347,-0.668832,146.734,-2843.25,175.712,0.182876,-0.773107,0.523298,-0.308253,193.812,-2933.21,230.348
273,0,-0.305881,-0.287906,0.606787,-0.674801,147.404,-2843.66,175.395,0.18111,-0.773871,0.522226,-0.309198,193.834,-2933.03,230.498
274,0,-0.304848,-0.288432,0.604602,-0.677001,147.587,-2843.71,175.469,0.180808,-0.774615,0.520562,-0.310314,193.926,-2932.77,230.62
275,0,-0.303638,-0.28605,0.608504,-0.675057,147.37,-2843.37,175.831,0.18093,-0.77111,0.525694,-0.310321,193.864,-2932.72,230.979
276,0,-0.306296,-0.291324,0.597758,-0.681174,148.261,-2844.09,175.468,0.182506,-0.770243,0.527922,-0.307759,193.918,-2932.48,231.162
277,0,-0.303625,-0.294225,0.595404,-0.683182,148.84,-2844.07,175.429,0.186475,-0.769956,0.529068,-0.304109,194.151,-2932.31,231.439
278,0,-0.304124,-0.302472,0.5978,-0.67724,149.689,-2844.39,175.174,0.184653,-0.768634,0.531219,-0.304815,194.078,-2932.1,231.471
279,0,-0.301515,-0.305111,0.595046,-0.679644,150.842,-2844.46,175.006,0.185477,-0.768506,0.531992,-0.303283,194.169,-2932.02,231.475
280,0,-0.298259,-0.307673,0.592688,-0.681982,151.82,-2844.53,175.028,0.185489,-0.76722,0.533495,-0.303894,194.266,-2931.91,231.555
281,0,-0.297726,-0.30996,0.589448,-0.683984,152.597,-2844.79,175.164,0.184876,-0.767138,0.532681,-0.305895,194.255,-2931.65,231.433
282,0,-0.294969,-0.313691,0.588392,-0.684388,153.645,-2845,175.583,0.185876,-0.766497,0.533922,-0.30473,194.303,-2931.58,231.503
283,0,-0.293074,-0.31745,0.586637,-0.684975,154.612,-2845.12,175.759,0.182587,-0.766318,0.533914,-0.307172,194.243,-2931.51,231.49
284,0,-0.289747,-0.322321,0.583886,-0.686464,155.66,-2845.43,176.174,0.183319,-0.767279,0.532156,-0.307389,194.373,-2931.56,231.41
285,0,-0.283358,-0.329926,0.581421,-0.687609,156.988,-2845.57,176.591,0.181736,-0.766584,0.531398,-0.311347,194.466,-2931.42,230.922
286,0,-0.284527,-0.332769,0.575429,-0.69079,157.622,-2846.02,176.683,0.185582,-0.765955,0.534331,-0.305552,194.865,-2931.79,231.174
287,0,-0.280467,-0.338572,0.572383,-0.69216,158.621,-2846.28,176.957,0.181636,-0.769179,0.529168,-0.308792,194.997,-2931.34,230.894
288,0,-0.27572,-0.343918,0.570269,-0.693175,159.459,-2846.57,177.316,0.176532,-0.770264,0.526873,-0.312946,195.439,-2931.75,230.953
289,0,-0.275002,-0.346869,0.565741,-0.695696,160.076,-2847,177.396,0.182993,-0.764544,0.528471,-0.320476,196.455,-2931.73,231.029
290,0,-0.271488,-0.35148,0.559546,-0.69976,160.985,-2847.47,177.395,0.185328,-0.766349,0.522563,-0.324487,198.1,-2931.2,230.795
291,0,-0.272322,-0.351963,0.551816,-0.705309,161.475,-2848.11,177.236,0.196473,-0.761203,0.513695,-0.343635,201.143,-2929.56,231.03
292,0,-0.272997,-0.349075,0.551258,-0.706918,161.361,-2848.54,177.454,0.240883,-0.750853,0.413521,-0.455187,209.572,-2925.68,229.49
293,0,-0.266771,-0.355677,0.549859,-0.707094,162.359,-2848.97,177.749,0.232224,-0.718814,0.41385,-0.508042,216.978,-2923.2,231.695
294,0,-0.264109,-0.36061,0.548847,-0.706381,163.205,-2849.5,177.792,0.246323,-0.710079,0.398329,-0.525782,223.307,-2918.12,232.073
295,0,-0.260524,-0.364389,0.545578,-0.708303,163.994,-2850.04,178.133,0.448463,-0.630385,0.339052,-0.535294,227.887,-2912.09,231.854
296,0,-0.255336,-0.369188,0.542956,-0.709721,164.99,-2850.81,178.366,0.452505,-0.634973,0.345144,-0.522422,230.798,-2909.61,231.418
297,0,-0.246726,-0.375325,0.539556,-0.712136,166.6,-2851.15,178.876,0.436871,-0.652123,0.348309,-0.512406,233.423,-2907.27,231.058
298,0,-0.26009,-0.345131,0.510465,-0.743413,166.821,-2851.28,178.957,0.411714,-0.664082,0.36779,-0.5042,236.325,-2906.4,231.061
299,0,-0.250482,-0.35686,0.508802,-0.742314,168.602,-2851.75,179.32,0.415795,-0.664986,0.370554,-0.497591,239.79,-2905.37,231.103
300,0,-0.24275,-0.365455,0.504461,-0.743663,169.88,-2852.12,179.703,0.423647,-0.65754,0.384585,-0.490161,242.857,-2904.83,231.475
301,0,-0.217645,-0.398896,0.521577,-0.722129,171.502,-2852.74,180.789,0.478081,-0.626981,0.446884,-0.422643,245.118,-2904.83,231.16
302,0,-0.212171,-0.40717,0.513824,-0.724693,172.301,-2853.58,180.927,0.477767,-0.629276,0.440064,-0.426725,247.449,-2904.43,231.024
303,0,-0.205582,-0.414538,0.507755,-0.726691,172.909,-2854.34,181.102,0.467861,-0.638762,0.429784,-0.434022,249.037,-2904.41,231.044
304,0,-0.202252,-0.423924,0.499349,-0.728034,173.495,-2855.42,181.177,0.439822,-0.654263,0.384387,-0.480357,249.875,-2904.13,230.836
305,0,-0.201483,-0.431013,0.493742,-0.727909,174.049,-2856.73,180.796,0.444516,-0.646295,0.384383,-0.486783,250.246,-2904.09,230.897
306,0,-0.191112,-0.450821,0.498083,-0.715647,174.717,-2857.78,180.928,0.436739,-0.65351,0.381051,-0.486811,249.978,-2903.97,230.62
307,0,-0.194038,-0.450595,0.485804,-0.7234,174.832,-2858.88,180.84,0.445225,-0.649728,0.391567,-0.475714,250.105,-2904.07,230.614
308,0,-0.194555,-0.449882,0.479609,-0.727825,174.801,-2859.86,180.566,0.442017,-0.649302,0.392577,-0.478447,250.037,-2904.07,230.684
309,0,-0.192931,-0.452381,0.472663,-0.731244,174.648,-2860.99,180.324,0.439427,-0.651997,0.392334,-0.477365,250.039,-2904,230.706
310,0,-0.190957,-0.453991,0.465661,-0.735246,174.151,-2862.17,179.722,0.434285,-0.654078,0.382719,-0.486934,250.142,-2904.02,230.713
311,0,-0.188449,-0.458063,0.450904,-0.74253,173.455,-2863.87,179.262,0.436822,-0.653411,0.383804,-0.4847,250.313,-2903.95,230.669
312,0,-0.184966,-0.465445,0.438797,-0.74606,172.63,-2865.64,178.498,0.439639,-0.651105,0.386958,-0.482747,250.159,-2904.09,230.504
313,0,-0.19114,-0.462609,0.4247,-0.75438,171.6,-2867.48,178.027,0.43772,-0.65023,0.385989,-0.486429,249.927,-2904.35,230.523
314,0,-0.184938,-0.474007,0.418982,-0.752044,171.302,-2868.89,177.938,0.441782,-0.646793,0.387677,-0.485998,249.839,-2904.42,230.562
315,0,-0.179332,-0.480998,0.411996,-0.752821,171.391,-2870.26,177.787,0.446269,-0.644587,0.391286,-0.48192,249.751,-2904.38,230.535
316,0,-0.197653,-0.441964,0.349728,-0.802054,171.09,-2871.56,177.36,0.444003,-0.644686,0.390913,-0.484178,249.45,-2904.53,230.463
317,0,-0.194186,-0.44393,0.331846,-0.80938,171.158,-2872.54,177.279,0.447339,-0.643646,0.389679,-0.483485,249.344,-2904.5,230.391
318,0,-0.193606,-0.449358,0.321488,-0.810703,170.942,-2873.67,176.74,0.446871,-0.642999,0.389014,-0.485311,249.318,-2904.52,230.326
319,0,-0.192297,-0.453137,0.319096,-0.809856,170.593,-2874.63,176.483,0.446564,-0.639987,0.391753,-0.487367,249.469,-2904.54,230.265
320,0,-0.189883,-0.45995,0.305868,-0.811687,170.562,-2875.42,176.027,0.444383,-0.639186,0.396594,-0.486496,249.296,-2904.46,230.218
321,0,-0.183232,-0.466182,0.295757,-0.813405,170.287,-2876.54,176.326,0.443366,-0.635941,0.402928,-0.486472,249.067,-2904.38,230.078
322,0,-0.174296,-0.474762,0.293081,-0.811372,170.163,-2877.48,176.37,0.447037,-0.636069,0.399015,-0.486169,248.986,-2904.2,229.847
323,0,-0.166553,-0.485611,0.277435,-0.812079,170.462,-2878.4,176.256,0.465493,-0.634389,0.389917,-0.478363,249.789,-2902.56,228.404
324,0,-0.161393,-0.493622,0.265466,-0.812291,170.817,-2879.35,176.317,0.475995,-0.585168,0.39406,-0.525095,251.073,-2898.14,227.83
325,0,-0.167422,-0.497488,0.245747,-0.814914,170.694,-2880.93,175.987,0.559591,-0.548057,0.206004,-0.586561,251.432,-2889.94,225.373
326,0,-0.159562,-0.509494,0.23132,-0.813294,171.155,-2882.19,176.149,0.556786,-0.446695,0.243936,-0.656466,251.983,-2882.33,225.349
327,0,-0.146532,-0.518843,0.219332,-0.813157,171.911,-2882.82,176.515,0.563058,-0.414444,0.242695,-0.672533,250.41,-2875.7,224.533
328,0,-0.133813,-0.527962,0.210359,-0.811849,172.175,-2883.44,176.465,0.646992,-0.400197,0.0280269,-0.648427,248.144,-2870.85,223.468
329,0,-0.124689,-0.536108,0.194974,-0.811804,172.493,-2884.01,176.142,0.639809,-0.411103,0.0378876,-0.648231,246.688,-2868.42,222.863
330,0,-0.116516,-0.54329,0.179351,-0.811846,172.956,-2884.43,175.706,0.618491,-0.455941,0.0210775,-0.639642,246.236,-2865.62,222.204
331,0,-0.0962314,-0.553166,0.173073,-0.809192,173.233,-2884.42,175.584,0.61794,-0.412786,0.143079,-0.653671,247.185,-2863.13,221.447
332,0,-0.0855156,-0.553929,0.148379,-0.814759,173.52,-2884.55,175.647,0.636754,-0.42355,0.131771,-0.630703,247.739,-2861.43,221.64
333,0,-0.0694129,-0.563597,0.134156,-0.812122,173.883,-2884.91,175.481,0.653082,-0.407149,0.143191,-0.622262,248.77,-2859.05,221.389
334,0,-0.0682777,-0.563285,0.110791,-0.815949,173.471,-2886.11,175.485,0.678742,-0.371923,0.229292,-0.590261,249.702,-2857.84,220.221
335,0,-0.0663118,-0.565153,0.0901383,-0.817361,173.16,-2887.05,175.386,0.677715,-0.382276,0.210601,-0.591789,249.686,-2857.09,219.612
336,0,-0.0588652,-0.571001,0.0756522,-0.815334,172.964,-2887.85,174.99,0.675435,-0.390952,0.196174,-0.593684,249.961,-2856.17,219.317
337,0,-0.0546985,-0.5715,0.0569423,-0.816795,172.773,-2888.44,174.719,0.642701,-0.422558,0.104967,-0.630366,249.061,-2855.88,219.73
338,0,-0.044913,-0.574167,0.0462118,-0.816198,172.833,-2888.7,174.298,0.645279,-0.419081,0.106034,-0.629875,248.833,-2855.64,219.65
339,0,-0.0372786,-0.573093,0.0377111,-0.817773,172.749,-2888.04,173.65,0.646021,-0.417754,0.115273,-0.628372,248.644,-2855.64,219.584
340,0,-0.0320059,-0.575023,0.0317932,-0.816893,172.858,-2887.61,173.294,0.659822,-0.401044,0.171475,-0.611878,248.874,-2855.61,219.609
341,0,-0.0266111,-0.579009,0.024273,-0.814525,173.243,-2887.15,172.866,0.660601,-0.399076,0.171087,-0.612433,248.749,-2855.25,219.313
342,0,-0.0255431,-0.581146,0.0137375,-0.813282,173.673,-2886.67,172.387,0.657692,-0.39467,0.181131,-0.615523,248.855,-2855.11,219.482
343,0,-0.0228516,-0.584107,-0.00158954,-0.811353,174.328,-2885.67,171.549,0.658933,-0.390509,0.188452,-0.614651,248.749,-2855.18,219.286
344,0,-0.0173446,-0.585411,-0.00516127,-0.810535,174.573,-2884.3,171.2,0.6583,-0.395294,0.178885,-0.615129,248.713,-2855.14,219.108
345,0,-0.0100414,-0.588208,-0.010738,-0.808576,175.053,-2883.02,170.9,0.656058,-0.395718,0.172724,-0.619,248.555,-2855.19,219.115
346,0,-0.00603992,-0.589795,-0.0189377,-0.807309,175.495,-2882.33,170.773,0.635004,-0.385406,0.155064,-0.651297,248.52,-2854.52,219.429
347,0,-0.000447435,-0.59151,-0.0267617,-0.805853,176.032,-2881.3,170.714,0.630927,-0.385983,0.160069,-0.653702,248.52,-2854.46,219.591
348,0,0.0061946,-0.592991,-0.038991,-0.80424,176.671,-2879.99,170.686,0.628106,-0.384451,0.170496,-0.654684,248.448,-2854.41,219.73
349,0,0.0118884,-0.593808,-0.0504583,-0.802935,177.331,-2878.67,170.752,0.62827,-0.385554,0.174805,-0.652739,248.23,-2854.51,219.708
350,0,0.0185574,-0.595461,-0.054959,-0.801287,177.902,-2877.42,170.761,0.628285,-0.384957,0.18326,-0.650755,248.087,-2854.53,219.492
351,0,0.0259083,-0.596697,-0.0614551,-0.799691,178.452,-2876.05,170.685,0.631356,-0.381082,0.185499,-0.649428,248.199,-2854.24,219.278
352,0,0.0400453,-0.59862,-0.0709214,-0.796882,179.289,-2874.05,170.515,0.630367,-0.385317,0.169948,-0.65214,247.709,-2853.33,218.203
353,0,0.0512894,-0.600804,-0.077076,-0.794017,180.005,-2872.64,170.454,0.624224,-0.382876,0.159721,-0.661996,247.634,-2851.07,217.85
354,0,0.0583009,-0.605227,-0.0829155,-0.789574,180.707,-2871.48,170.203,0.628155,-0.378275,0.144088,-0.664506,247.248,-2847.04,217.014
355,0,0.066178,-0.602363,-0.107053,-0.788238,181.794,-2869.89,170.088,0.641917,-0.370557,0.0761638,-0.666955,245.95,-2840.62,216.303
356,0,0.0761471,-0.607594,-0.112447,-0.782551,182.402,-2868.65,169.837,,,,,,,
357,0,0.0896236,-0.608749,-0.11059,-0.780488,182.895,-2867.73,169.756,,,,,,,
358,0,0.0916693,-0.607112,-0.122108,-0.779809,183.269,-2866.53,169.542,0.0255336,-0.694748,0.328473,0.639358,217.776,-2847.95,220.934
359,0,0.10886,-0.60846,-0.126266,-0.775875,184.022,-2864.76,169.306,0.0353889,-0.715473,0.349078,0.604144,217.771,-2842.75,220.971
360,0,0.114144,-0.604582,-0.131558,-0.777267,184.212,-2863.56,169.292,0.0266714,-0.730035,0.348318,0.587378,215.671,-2838.54,220.145
361,0,0.122585,-0.601128,-0.146565,-0.775975,184.614,-2861.73,169.085,0.0447775,-0.704728,0.336187,0.623163,214.254,-2835.41,220.229
362,0,0.138922,-0.601499,-0.146914,-0.772862,184.962,-2860.73,169.188,0.0609148,-0.680475,0.320005,0.656384,213.045,-2831.48,220.525
363,0,0.147318,-0.597427,-0.158331,-0.77221,185.235,-2859.58,169.165,0.0724431,-0.669771,0.308221,0.671683,212.123,-2828.2,220.529
364,0,0.165328,-0.598274,-0.158632,-0.767835,185.662,-2858.99,169.215,-0.754239,0.174221,0.064654,0.629754,230.784,-2791.73,211.032
365,0,0.176823,-0.59725,-0.165252,-0.764668,186.03,-2858.46,169.02,-0.761906,0.16053,0.0477241,0.62566,230.06,-2789.64,211.327
366,0,0.180776,-0.593652,-0.17779,-0.763733,186.378,-2858.14,168.797,-0.771147,0.144701,0.025434,0.619473,229.889,-2787.41,211.217
367,0,0.182868,-0.592749,-0.188416,-0.761386,186.78,-2857.9,168.471,-0.770769,0.14992,0.029277,0.618533,230.026,-2786.44,211.379
368,0,0.184708,-0.586058,-0.204944,-0.761851,187.329,-2857.57,168.446,-0.771714,0.149918,0.0320034,0.617218,230.023,-2786.03,211.072
369,0,0.188544,-0.585646,-0.213733,-0.758807,187.666,-2857.35,168.125,-0.764987,0.150838,0.040294,0.624836,230.069,-2786.02,210.986
370,0,0.194786,-0.583076,-0.219531,-0.757554,188.122,-2857.27,167.809,-0.764385,0.156622,0.056435,0.622897,230.228,-2786.04,210.77
371,0,0.202605,-0.579655,-0.226089,-0.756198,188.566,-2857.06,167.583,-0.762632,0.163831,0.073775,0.621377,230.238,-2786.23,210.723
372,0,0.20522,-0.576551,-0.237673,-0.754311,189.25,-2857.25,167.102,-0.76039,0.166884,0.0761178,0.623027,230.443,-2786.43,210.911
373,0,0.211537,-0.574715,-0.246237,-0.751214,190.048,-2857.58,166.701,-0.760807,0.162067,0.0670182,0.624833,230.448,-2786.76,210.998
374,0,0.217968,-0.570656,-0.25435,-0.749765,190.991,-2857.96,166.541,-0.763647,0.154814,0.0547039,0.624407,230.393,-2786.73,211.066
375,0,0.215229,-0.56878,-0.263641,-0.748772,192,-2858.65,166.375,-0.766362,0.150643,0.04189,0.62309,230.503,-2786.86,211.108
376,0,0.222733,-0.567249,-0.266683,-0.746659,192.978,-2859.11,166.526,-0.768057,0.148923,0.0309784,0.622054,230.638,-2786.85,211.052
